x,y,z
1.85903031,0,1.02307125
-1.87758871,0,-1.59437444
1.87758871,0,-1.59437444
0,1.34006027,1.30285749
0,-1.34006027,1.30285749
0,-3.71773034,0.00035442
0,3.71773034,0.00035442
0,3.60769504,-2.61315387
0,-3.60769504,-2.61315387
0,-1.33211216,-3.93965709
0,1.33211216,-3.93965709
0,1.34007098,-1.30274621
0,-1.34007098,-1.30274621
0,1.33170019,3.93964474
0,-1.33170019,3.93964474
0,-3.60767992,2.61387029
0,3.60767992,2.61387029
1.88619928,0,-2.63229158
-1.88619928,0,-2.63229158
1.88646041,0,2.63154643
-1.88646041,0,2.63154643
-1.95772115,0,-0.00042462
1.95772115,0,-0.00042462
0,-1.31536074,4.36324536
0,1.31536074,4.36324536
0,-3.60904971,-2.21894903
0,3.60904971,-2.21894903
0,-1.33356902,-3.54887967
0,1.33356902,-3.54887967
0,-3.56596795,3.01815125
0,3.56596795,3.01815125
0,-3.69054716,0.4070209
0,3.69054716,0.4070209
0,1.35051485,-0.90470421
0,-1.35051485,-0.90470421
0,-1.31550295,1.72075212
0,1.31550295,1.72075212
1.90542828,0,0.40264518
-1.90542828,0,0.40264518
4.11113501,0,-0.95148408
-4.11113501,0,-0.95148408
1.89255495,0,-2.28779783
-1.89255495,0,-2.28779783
0,-1.33925902,0.8806271
0,1.33925902,0.8806271
0,3.58899207,2.26099688
0,-3.58899207,2.26099688
0,3.665634,-0.33006797
0,-3.665634,-0.33006797
0,-1.35192442,-4.37323799
0,1.35192442,-4.37323799
0,1.38857588,-1.74382835
0,-1.38857588,-1.74382835
0,-1.32208574,3.54329498
0,1.32208574,3.54329498
-1.87939522,0,2.25605922
1.87939522,0,2.25605922
1.83512036,0,-3.07274939
-1.83512036,0,-3.07274939
1.99508173,0,-0.44580919
-1.99508173,0,-0.44580919
-4.15404552,0,1.02471474
4.15404552,0,1.02471474
0,1.90619952,-2.4452901
0,-1.90619952,-2.4452901
0,1.30715751,3.43025814
0,-1.30715751,3.43025814
0,1.81959583,-5.06354565
0,-1.81959583,-5.06354565
0,3.62951929,2.17764372
0,-3.62951929,2.17764372
0,3.53199372,4.77256768
0,-3.53199372,4.77256768
0,-1.98649876,0.16806279
0,1.98649876,0.16806279
-1.32052923,0,1.55261405
1.32052923,0,1.55261405
1.31638908,0,-3.72389021
-1.31638908,0,-3.72389021
-1.30481784,0,-1.08226057
1.30481784,0,-1.08226057
-3.54474789,0,0.21384015
3.54474789,0,0.21384015
1.00E-08,4.77027325,-0.72060587
-1.00E-08,-4.7702737,-0.72060609
0,1.30078973,-3.2546264
0,-1.30078978,-3.25462624
0,3.66868882,4.05584847
0,-3.66868875,4.05584819
0,-3.43805801,1.4888279
0,3.43805811,1.48882723
-1.00E-08,2.19696186,-0.81828969
1.00E-08,-2.19696124,-0.81829002
0,1.29059241,2.99710177
0,-1.29059252,2.99710175
-4.70100233,-1.00E-08,-4.35888069
4.70100232,1.00E-08,-4.35888069
1.32713303,-9.00E-08,-1.32335014
-1.32713303,-1.00E-07,-1.32335014
2.16282053,1.00E-08,-3.90579689
-2.16282053,0,-3.90579689
3.85523651,-2.00E-08,-1.90176153
-3.85523651,1.00E-08,-1.90176153
0,4.47119351,-2.24076454
0,-4.4711935,-2.24076456
0,-1.90706027,-1.82310356
0,1.90706028,-1.82310359
0,3.57494285,0.19386036
0,-3.57494288,0.19386036
0,-1.30872715,1.47205746
0,1.30872714,1.47205748
0,1.29797668,4.06863159
0,-1.29797666,4.06863156
-3.60114619,-2.00E-08,-1.80141875
3.60114619,-2.00E-08,-1.80141875
1.31264154,-1.00E-08,-3.07054417
-1.31264154,-1.00E-08,-3.07054417
-1.95218826,1.00E-08,2.815815
1.95218826,1.00E-08,2.815815
1.30788367,1.00E-08,-0.42345574
-1.30788367,1.00E-08,-0.42345574
3.61379535,2.00E-08,0.80892237
-3.61379535,2.00E-08,0.80892237
0,2.08863815,2.70916342
0,-2.08863815,2.70916342
0,1.39862129,-2.49122148
0,-1.39862129,-2.49122148
0,4.31195887,1.40800462
0,-4.31195887,1.40800462
0,-1.3067177,0.17056921
0,1.3067177,0.17056921
0,-3.58243871,-1.07356535
0,3.58243871,-1.07356535
-1.39058412,0,-4.1819549
1.39058412,0,-4.1819549
2.0675052,0,-1.58608618
-2.0675052,0,-1.58608618
-4.38088319,0,-0.39310319
4.38088319,0,-0.39310319
-1.3402346,0,3.49098665
1.3402346,0,3.49098665
2.20044687,0,1.04567927
-2.20044687,0,1.04567927
0.08111448,1.62220625,-3.46988777
0.08111448,-1.62220625,-3.46988777
-0.26003379,2.33004184,1.14843775
-0.2600338,-2.33004184,1.14843775
-0.09776383,1.3050951,3.51696586
-0.09776383,-1.30509511,3.51696586
0.84079696,1.32745584,-0.98018494
0.84079696,-1.32745584,-0.98018494
2.10229522,0,4.02929639
-2.2829557,0,4.13561694
3.69992189,0,1.98069729
-4.02934863,1.00E-08,2.21200215
-1.48987822,0,1.55682965
1.12648719,0,1.41195667
-1.59962512,0,-4.63734071
0.94326632,0,-5.34575746
-3.38483197,1.00E-08,-0.30067288
3.07077826,0,-0.53270231
2.07906637,0,-2.96915967
-1.36340321,0,-1.97142786
4.11E-06,1.30453676,1.05299028
4.11E-06,-1.30453676,1.05299028
2.90E-07,-1.64027129,3.66957518
2.90E-07,1.64027129,3.66957518
-3.10E-07,-1.29836941,-3.71184073
-3.10E-07,1.29836941,-3.71184073
-1.04E-06,2.33690326,-1.33511296
-1.04E-06,-2.33690326,-1.33511296
-1.31223149,0,5.24294898
1.31222982,0,5.24295123
2.24209472,0,-4.14834112
-2.24209524,0,-4.14834186
-1.29299729,0,-1.66070524
1.29299543,0,-1.66070482
2.9888472,0,0.34861051
-2.98885054,0,0.34860949
-1.76323866,0,2.64715586
1.7632414,0,2.64715967
3.87024835,0,-2.10528234
-3.87024982,0,-2.10528387
0,1.95531433,-0.57703489
0,-1.95531433,-0.57703489
0,1.89396748,-3.19482373
0,-1.89396748,-3.19482373
0,1.85219475,2.04869234
0,-1.85219475,2.04869234
-1.3307765,0,-1.88811137
1.3307765,0,-1.88811137
1.35323965,0,3.34848571
-1.35323965,0,3.34848571
6.12981529,0,2.67143154
-6.12981529,0,2.67143154
1.3606495,0,0.71376425
-1.3606495,0,0.71376425
-3.63893232,0,1.9984487
3.63893232,0,1.9984487
1.29779092,0,-4.48882238
-1.29779092,0,-4.48882238
3.63081023,0,-0.63203017
-3.63081023,0,-0.63203017
0,-1.92798468,2.49491164
0,1.92798468,2.49491164
0,1.96244107,-0.14800303
0,-1.96244107,-0.14800303
0,-4.38337375,-1.05995865
0,4.38337375,-1.05995865
3.5955287,0,2.41630837
-3.5955287,0,2.41630837
-1.31288926,0,3.74035226
1.31288926,0,3.74035226
-1.30015296,0,1.12874194
1.30015296,0,1.12874194
-3.59545679,0,-0.19425604
3.59545679,0,-0.19425604
-1.30149812,0,-4.08878922
1.30149812,0,-4.08878922
-3.58168056,0,-2.79714513
3.58168056,0,-2.79714513
1.29927602,0,-1.49216215
-1.29927602,0,-1.49216215
0,1.81726325,-0.66185983
0,-1.81726325,-0.66185983
0,-1.60805862,1.97134801
0,1.60805862,1.97134801
0,-1.33899577,4.56152575
0,1.33899577,4.56152575
-1.33525882,0,-2.11045202
1.33525882,0,-2.11045202
-3.77121395,0,-0.91846539
3.77121395,0,-0.91846539
3.56879093,0,-3.49574375
-3.56879093,0,-3.49574375
-1.81143076,0,3.21119902
1.81143076,0,3.21119902
1.53555897,0,0.52027994
-1.53555897,0,0.52027994
-3.91035792,0,1.67246281
3.91035792,0,1.67246281
-1.29979532,0,-4.75029453
1.29979532,0,-4.75029453
0,1.84448723,-3.04260361
0,-1.84448723,-3.04260361
0,-1.90634296,-0.42478598
0,1.90634296,-0.42478598
0,-1.86669373,2.21158041
0,1.86669373,2.21158041
1.3374473,0,0.88947685
-1.3374473,0,0.88947685
3.60234694,0,4.81098336
-3.60234694,0,4.81098336
3.67202248,0,-0.35511218
-3.67202248,0,-0.35511218
-1.31803947,0,3.57230849
1.31803947,0,3.57230849
-1.32730451,0,-4.36506815
1.32730451,0,-4.36506815
3.63877358,0,2.23031133
-3.63877358,0,2.23031133
1.41946954,0,-1.74144437
-1.41946954,0,-1.74144437
0,1.83659621,-1.86762751
0,-1.83659621,-1.86762751
0,-1.89795413,0.74866996
0,1.89795413,0.74866996
1.32015109,0,2.10300851
-1.32015109,0,2.10300851
3.66369891,0,-1.79958917
-3.66369891,0,-1.79958917
-1.3025932,0,4.72932566
1.3025932,0,4.72932566
-3.57742705,0,3.42789377
3.57742705,0,3.42789377
1.33122599,0,-3.23300711
-1.33122599,0,-3.23300711
-3.65718141,0,0.81513411
3.65718141,0,0.81513411
-3.65043845,0,-4.39576496
3.65043845,0,-4.39576496
1.34489948,0,-0.52804326
-1.34489948,0,-0.52804326
-1.92E-06,-1.31324515,-1.2238537
-1.92E-06,1.31324515,-1.2238537
-3.85E-05,1.30392754,1.37826294
-3.85E-05,-1.30392754,1.37826294
-2.2566202,0,-0.65880957
2.25662546,0,-0.65879127
-1.30195403,0,-3.10247152
1.30195744,0,-3.10246056
3.35549493,0,1.69824273
-3.35543385,0,1.69823426
3.86335603,0,-2.78876832
-3.86335119,0,-2.78876389
3.68427701,0,4.27114566
-3.68430718,0,4.27112341
4.89403664,0,-0.38306428
-4.89401209,0,-0.38304671
-6.42598255,0,-2.48042806
6.42599251,0,-2.48045349
-1.29204509,0,3.28977334
1.29204704,0,3.28971978
0,-1.30915099,-2.76768964
0,1.30915099,-2.76768964
0,-1.51778928,-0.15422856
0,1.51778928,-0.15422856
1.49207633,0,1.38001407
-1.49207638,0,1.38001401
4.19307907,0,-2.37416647
-4.19307908,0,-2.37416647
2.03553485,0,-3.85227487
-2.03553485,0,-3.85227487
-1.85480721,0,-1.2343269
1.85480722,0,-1.23432691
-1.30237162,0,3.97394969
1.30237167,0,3.97394973
6.05678126,0,1.91260355
-6.05678125,0,1.91260355
4.03681898,0,0.25241114
-4.03681898,0,0.25241114
-3.65615535,0,2.86370798
3.65615535,0,2.86370798
2.00E-08,-1.43246123,-2.62901004
2.00E-08,1.43246123,-2.62901004
3.61363363,0,0.45800921
-3.61363366,0,0.45800919
4.20338545,0,-4.64429871
-4.20338543,0,-4.64429875
1.31239097,0,1.72970527
-1.31239096,0,1.72970521
-1.71270382,0,-3.9608071
1.7127038,0,-3.96080716
5.48299086,0,4.72222567
-5.48299083,0,4.72222564
-1.28308645,0,4.32035439
1.2830865,0,4.32035445
1.29730594,0,-0.85247325
-1.29730599,0,-0.85247332
3.58808037,0,-2.12917674
-3.58808045,0,-2.12917676
-3.53833285,0,3.05352724
3.53833288,0,3.05352726
0,1.85219412,1.49262487
0,-1.85219412,1.49262487
1.32269064,0,0.135115
-1.32269064,0,0.135115
5.86504831,0,0.06438876
-5.86504831,0,0.06438876
3.62338086,0,4.04606137
-3.62338086,0,4.04606137
3.57024158,0,-1.17139382
-3.57024158,0,-1.17139382
1.34742907,0,2.79713693
-1.34742907,0,2.79713693
-1.30965591,0,-2.48603757
1.30965591,0,-2.48603757
-3.66129488,0,1.4508895
3.66129488,0,1.4508895
5.81368193,0,-2.53177899
-5.81368193,0,-2.53177899
3.5492377,0,-3.79700604
-3.5492377,0,-3.79700604
0,1.89346181,-1.97715999
0,-1.89346181,-1.97715999
1.29305237,0,4.5623607
-1.29305237,0,4.5623607
-1.30702501,0,-3.26536359
1.30702501,0,-3.26536359
-5.79079769,0,1.99024027
5.79079769,0,1.99024027
-1.28554998,0,1.95949576
1.28554998,0,1.95949576
3.58825934,0,0.62602167
-3.58825934,0,0.62602167
1.30639635,0,-0.62475155
-1.30639635,0,-0.62475155
-3.55220454,0,-4.56734737
3.55220454,0,-4.56734737
3.5364554,0,3.26851008
-3.5364554,0,3.26851008
-3.62859786,0,-1.97200596
3.62859786,0,-1.97200596
1.31461554,0,-0.24451853
-1.31461554,0,-0.24451853
-3.55918091,0,1.05222068
3.55918091,0,1.05222068
3.56505876,0,-1.52884469
-3.56505876,0,-1.52884469
-1.29729836,0,2.38400153
1.29729836,0,2.38400153
3.55726375,0,-4.19092856
-3.55726375,0,-4.19092856
1.30338886,0,-2.84602456
-1.30338886,0,-2.84602456
-5.78786455,0,2.3581019
5.78786455,0,2.3581019
1.300776,0,-5.48678715
-1.300776,0,-5.48678715
3.54955924,0,3.67481275
-3.54955924,0,3.67481275
5.78128248,0,-2.860975
-5.78128248,0,-2.860975
-1.28946257,0,5.8186233
1.28946257,0,5.8186233
-1.29508552,0,0.63566416
1.29508552,0,0.63566416
1.28657017,0,3.23430282
-1.28657017,0,3.23430282
3.57557585,0,-3.23199429
-3.57557585,0,-3.23199429
-3.58959507,0,-5.81387524
3.58959507,0,-5.81387524
-1.28971199,0,-1.95456603
1.28971199,0,-1.95456603
3.57863384,0,1.96150759
-3.57863384,0,1.96150759
-1.2950791,0,-4.58278852
1.2950791,0,-4.58278852
-3.56597346,0,-0.63455385
3.56597346,0,-0.63455385
3.55983504,0,4.56768004
-3.55983504,0,4.56768004
-1.29346752,0,-1.39716839
1.29346752,0,-1.39716839
1.31524225,0,1.20250949
-1.31524222,0,1.20250949
-3.53476668,0,-5.3143914
3.53476667,0,-5.3143914
1.29217374,0,-6.58660842
-1.29217374,0,-6.58660842
-1.2961545,0,-3.98742023
1.2961545,0,-3.98742023
-5.80157592,0,-6.55438786
5.80157593,0,-6.55438786
3.52535889,0,-2.68707557
-3.52535889,0,-2.68707557
1.2899662,0,3.79505741
-1.2899662,0,3.79505741
5.77029982,0,-3.95833152
-5.77029982,0,-3.95833153
-3.17498769,0,5.52925256
3.17498769,0,5.52925256
0,0,-1.18474469
0,3.30E-07,2.71041509
0,5.18660961,2.51366668
0,-5.18660938,2.51366664
0,1.30200012,-3.51843051
0,-1.30200012,-3.51843051
0,-3.89099434,-3.25406423
0,3.89099433,-3.25406422
0,-3.709029,0.36095074
0,3.70902898,0.3609506
0,2.5973424,2.73047161
0,-2.59734294,2.73047157
-1.32840822,2.44087577,-1.53269215
1.32840823,-2.44087575,-1.53269214
-1.32840823,-2.44087575,-1.53269214
1.32840822,2.44087577,-1.53269215
1.33620585,1.32306168,0.82248452
-1.33620588,-1.32306169,0.82248447
1.33620588,-1.32306169,0.82248447
-1.33620585,1.32306168,0.82248452
5.00E-08,-0.00688046,0.89047405
3.00E-08,0.00521442,-1.80617447
1.18E-06,2.70106716,-1.83732088
-1.17E-06,-2.68251529,-1.81993925
-2.09E-06,1.30682911,3.30056326
2.12E-06,-1.3120723,3.30675801
-2.90E-07,-4.86888519,-0.40058735
2.20E-07,4.86900615,-0.38976246
-7.90E-07,-1.30837512,-4.06427835
7.30E-07,1.30915791,-4.06947042
-5.40E-07,2.59893997,0.88803264
5.50E-07,-2.61064461,0.89768687
1.96213524,-1.32517746,-0.64939887
-1.95938737,1.34181425,-0.65820233
1.95938741,1.34181252,-0.6582
-1.9621353,-1.32517569,-0.64939666
2.19224962,-1.32870922,1.93429828
-2.19120865,1.31165151,1.92530714
2.19120615,1.31165159,1.92530994
-2.19224709,-1.32870927,1.93430085
1.73061975,-0.01878058,0.10126668
-0.20558974,0.21280015,-3.94013795
0.88653059,-1.32302285,2.17531742
0.87151338,1.28631395,2.28615516
-0.59397493,2.74746985,-3.48334995
-1.20933172,-1.8472499,-2.67170716
1.14548361,1.48162654,-2.00720994
1.26982476,-1.12861534,-2.2175031
-1.58961025,-5.66512144,0.87305033
-1.06590035,5.68009328,0.3152095
-0.38976993,-3.4704497,1.521397
-0.06364512,3.63476558,1.58625247
-0.6750887,-1.26214438,-0.09155227
1.89998292,2.58170093,0.23744753
-0.56959564,1.4126045,0.08599616
1.57402138,-2.63733775,-0.07992422
-2.28460017,3.37052678,0.21179218
0.72446639,-5.10025813,-0.24005664
-1.43306534,-3.72262676,-0.8798972
-0.02227087,3.76770526,-1.13878556
0,3.59587525,-0.89371383
0,-3.59587526,-0.8937138
0,1.31892346,-2.17254832
0,-1.31892351,-2.17254843
0,1.30161475,-4.76247035
0,-1.30161476,-4.76247034
0,-1.29719557,3.05745192
0,1.29719559,3.05745187
0,-1.30701007,0.44164923
0,1.30701005,0.44164939
0,3.58591402,4.27309359
0,-3.58591408,4.27309359
0,3.60087391,1.69814814
0,-3.60087381,1.69814817
0,-3.61564118,-3.53999686
0,3.61564119,-3.53999687
-2.13629063,-2.90440205,-2.2395925
2.13629062,2.90440206,-2.23959249
-2.13629062,2.90440206,-2.23959249
2.13629063,-2.90440205,-2.2395925
0,1.28968451,2.02413305
0,-1.28968451,2.02413305
0,-1.29610975,-5.92575471
0,1.29610975,-5.92575471
0,-3.53470772,0.66815323
0,3.53470772,0.66815323
0,-1.29396623,-0.72545344
0,1.29396623,-0.72545344
0,-3.60480545,-1.94281751
0,3.60480545,-1.94281751
0,-1.34898522,-3.33256412
0,1.34898522,-3.33256412
0,-1.30691327,4.63131887
0,1.30691327,4.63131887
0,3.57131315,3.29312168
0,-3.57131315,3.29312168
-2.21379601,1.29406096,0.65493146
2.21379601,-1.29406096,0.65493146
-2.21379601,-1.29406096,0.65493146
2.21379601,1.29406096,0.65493146
0,5.81288317,1.5529614
0,-5.81288317,1.5529614
0,-3.53325103,2.75781061
0,3.53325103,2.75781061
0,-1.33239861,-1.13898379
0,1.33239861,-1.13898379
0,1.28736457,1.44617127
0,-1.28736457,1.44617126
0,-3.60168101,-2.54254585
0,3.60168101,-2.54254585
0,-1.29917075,4.04501199
0,1.29917075,4.04501199
0,1.29734433,-3.75037082
0,-1.29734433,-3.75037082
0,3.65984976,0.09681836
0,-3.65984976,0.09681836
2.13741067,2.89112553,-1.23343659
-2.13741067,-2.89112553,-1.23343659
2.13741067,-2.89112553,-1.23343659
-2.13741067,2.89112553,-1.23343659
0,0,-3.78530122
0,0,-1.22893975
0,1.29274563,1.0251805
0,-1.29274563,1.0251805
0,-3.7927486,0.17204331
0,3.7927486,0.17204331
0,-2.92942373,-2.27272558
0,2.92942373,-2.27272558
0,1.29957327,3.66378912
0,-1.29957327,3.66378912
-2.2714946,0,-0.02919578
2.2714946,0,-0.02919578
-2.0050489,-1.29101428,-2.36555041
2.0050489,1.29101428,-2.36555041
-2.0050489,1.29101428,-2.36555041
2.0050489,-1.29101428,-2.36555041
1.32130121,-3.14399229,2.33956486
-1.32130121,3.14399229,2.33956486
1.32130121,3.14399229,2.33956486
-1.32130121,-3.14399229,2.33956486
0,0,2.0800093
0,0,-2.67617963
0,2.62997639,1.91243375
0,-2.62997639,1.91243375
0,-1.29801046,-0.34811954
0,1.29801045,-0.34811954
2.00E-08,3.90390215,-0.38038794
2.00E-08,-3.90390216,-0.38038794
0,2.61047838,-2.64681294
0,-2.61047839,-2.64681294
2.49672432,0,3.22050936
-2.49672433,0,3.22050936
-2.21217967,1.32259535,-1.72570593
2.21217967,-1.32259535,-1.72570593
-2.21217967,-1.32259535,-1.72570593
2.21217967,1.32259535,-1.72570593
2.24795233,1.34036268,0.99593717
-2.24795234,-1.34036267,0.99593717
2.24795233,-1.34036267,0.99593717
-2.24795234,1.34036268,0.99593717
0,0.00018123,3.33389753
0,-0.00014251,-0.12570727
7.00E-08,-2.5454654,0.70823444
-7.00E-08,2.54525819,0.7083757
6.50E-07,2.61888977,3.32868896
-6.50E-07,-2.61865036,3.32855134
-1.00E-07,1.33883649,-4.36847213
1.00E-07,-1.33874798,-4.36854697
-4.30E-07,2.16536724,-1.86890628
4.30E-07,-2.16547621,-1.86909493
1.37411428,-5.25E-06,-2.57022275
-1.37411428,-5.46E-06,-2.57022275
1.93810992,-1.32866681,2.09019365
-1.93823979,1.32901665,2.09053594
1.93823993,1.32901556,2.0905352
-1.93811006,-1.32866572,2.09019292
-2.19206101,-1.41658965,-0.50713445
2.19209408,1.41621993,-0.50688245
-2.19209453,1.41621894,-0.50688186
2.19206146,-1.41658865,-0.50713386
-2.00E-08,4.00E-08,-1.9396141
1.00E-08,0,2.9057527
0,2.49359261,3.64594137
0,-2.49359261,3.64594138
0,-2.18669734,1.05526659
0,2.18669733,1.05526657
3.00E-08,1.33799781,-4.17542551
3.00E-08,-1.33799779,-4.17542548
-3.81225387,-1.00E-08,1.01850369
3.81225387,0,1.01850367
-1.30365919,0,0.3689831
1.30365918,0,0.36898309
2.18484359,1.3847385,2.58864496
-2.18484359,-1.38473851,2.58864497
2.18484359,-1.3847385,2.58864496
-2.18484359,1.3847385,2.58864496
-2.60605218,2.24643198,0.16431069
2.60605217,-2.246432,0.16431068
-2.60605218,-2.246432,0.1643107
2.60605217,2.24643198,0.16431068
1.41E-05,-1.39E-05,3.26529229
8.53E-06,-3.50E-07,-2.37727408
-4.24E-05,3.3769964,-0.80630565
-2.98E-05,-3.37700164,-0.80630395
4.65E-06,1.79710086,1.33283868
2.17E-06,-1.79709184,1.33284868
1.52E-05,2.52230754,3.85799392
1.69E-05,-2.52229556,3.85798732
2.53411981,-4.17E-06,-2.88769888
-2.53411952,1.13E-06,-2.8877026
2.001884,-8.00E-07,1.52646098
-2.00186733,1.47E-06,1.52647923
-1.69094483,1.32459776,-0.76674181
1.69093782,-1.32460164,-0.76674644
-1.69094452,-1.32459193,-0.76674629
1.6909367,1.3246034,-0.76674542
-2.53888862,-3.79351445,-0.96683405
2.53888911,3.79351307,-0.96701091
-2.53888377,3.7935135,-0.96680283
2.53889168,-3.79351886,-0.96698819
-7.00E-08,0,2.27680895
-9.30E-07,0,-0.37905006
0,3.90915774,-2.70775681
0,-3.90915774,-2.70775681
0,1.32040151,-2.70810215
0,-1.32040151,-2.70810215
2.62029571,0,2.38521031
-2.62029525,0,2.38520967
-1.31211501,0,-4.5857956
1.31211501,0,-4.58579559
2.19189176,0,-2.09994702
-2.19189172,0,-2.09994694
-1.29601136,-1.30775037,4.21588299
1.29601139,1.30775035,4.21588297
-1.29601136,1.30775037,4.21588299
1.29601139,-1.30775035,4.21588297
-2.18566824,-1.30764068,0.16787306
2.18566847,1.307641,0.16787308
-2.18566824,1.30764068,0.16787306
2.18566847,-1.307641,0.16787308
1.37E-05,6.00E-08,-3.13474411
1.02E-05,-1.00E-08,-5.75334695
-5.47E-06,-3.31079264,0.88993662
-5.32E-06,3.31079269,0.88993671
1.84E-06,-1.69272874,-1.16634705
2.34E-06,1.69272865,-1.16634721
-2.06284455,1.20E-07,-1.5633518
2.06285498,-1.10E-07,-1.56334891
1.4713224,3.00E-08,3.01198216
-1.47133517,-4.00E-08,3.01197744
2.25668475,4.00E-08,-4.32543036
-2.25666367,-5.00E-08,-4.32543174
-1.30922021,2.60365221,3.04883689
1.30920709,-2.60365307,3.04883709
-1.30922009,-2.603652,3.04883725
1.30920693,2.60365287,3.04883742
1.77783843,-1.33586688,0.74979466
-1.77784334,1.33586535,0.74978884
1.77783868,1.33586693,0.74979444
-1.77784357,-1.33586541,0.74978857
0,0,-4.63073035
0,0,2.56311816
0,-2.04558203,-0.91015322
0,2.04558203,-0.91015322
-2.60098875,0,2.50666813
2.60098875,0,2.50666813
1.33665419,0,-2.3647853
-1.33665419,0,-2.3647853
-3.90990323,0,0.21405456
3.90990323,0,0.21405456
1.29075417,0,0.22672785
-1.29075417,0,0.22672785
-1.31641052,-2.25545225,1.54919368
1.31641052,2.25545225,1.54919368
-1.31641052,2.25545225,1.54919368
1.31641052,-2.25545225,1.54919368
2.60319133,2.02261888,-0.86854664
-2.60319133,-2.02261888,-0.86854664
2.60319133,-2.02261888,-0.86854664
-2.60319133,2.02261888,-0.86854664
0,0,-1.78128609
0,0,-4.42798545
2.24864601,0,-3.09074369
-2.24864601,0,-3.09074369
-3.53823859,0,-0.84414941
3.53823859,0,-0.84414941
3.54882466,0,1.7765005
-3.54882466,0,1.7765005
-1.30680281,0,3.12010291
1.30680281,0,3.12010291
-1.28904076,0,0.47124637
1.28904076,0,0.47124637
-1.34513831,-2.2713134,1.75459308
1.34513831,2.2713134,1.75459308
-1.34513831,2.2713134,1.75459308
1.34513831,-2.2713134,1.75459308
1.32158364,-2.20939191,-0.91875355
-1.32158364,2.20939191,-0.91875355
1.32158364,2.20939191,-0.91875355
-1.32158364,-2.20939191,-0.91875355
0,0,4.93211545
0,0,-4.93169894
1.3383428,0,-2.70064344
-1.3383428,0,-2.70064344
-3.54823663,0,-1.30703279
